;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
2459;We Were Here Forever;amazing co-op puzzles super fun to play with a friend;18.3;1.0;0.0;59.0;22 May, 2022;False;54
2460;We Were Here Forever;10/10 would recommend;8.2;1.0;0.0;2.0;18 May, 2022;False;21
2461;We Were Here Forever;love 10/10 buy buy;8.0;1.0;0.0;74.0;23 May, 2022;False;18
2463;We Were Here Forever;help friend;21.0;1.0;0.0;46.0;20 May, 2022;False;11
2465;We Were Here Forever;my mom hurt me as a child so i play this game with my imaginary friends to feel loved;6.8;1.0;0.0;36.0;16 May, 2022;False;85
2466;We Were Here Forever;excellent puzzles good visuals and creative level design walkie-talkie audio sometimes bugs and we were forced to use discord but it doesnt take away from the fun overall a great co-op game with plenty of content and playtime for the price and theres really nothing else like it;11.1;1.0;1.0;444.0;21 May, 2022;False;278
2468;We Were Here Forever;great coop experience i love the series and wish there was more to play;10.1;1.0;0.0;670.0;22 May, 2022;False;71
2469;We Were Here Forever;awesome co-op puzzle game;16.2;1.0;0.0;129.0;21 May, 2022;False;25
2470;We Were Here Forever;puzzle make brain hurty but when solve puzzle brain feel good;10.4;1.0;1.0;128.0;17 May, 2022;False;61
2471;We Were Here Forever;this is a very good game which sadly is let down by some horrible design decisions there are long sections of the game where there is nothing to do but walk from point a to point b long unskippable cutscenes and the finale in my opinion falls flat in comparison to the rest of the game  the rest of the game is very good though i think this is not the best in the series but i did really enjoy this game aside from the problems i mentioned above still highly recommended;13.5;1.0;0.0;656.0;22 May, 2022;False;470
2472;We Were Here Forever;fantastic asymmetric puzzle coop game 10/10  this game expands on the series in a great way with a loads of new puzzles the longest game in the series yet with a stunning conclusion to the series playing the previous games in the series is not at all required but if you have you will find some references;10.8;1.0;1.0;256.0;16 May, 2022;False;305
2473;We Were Here Forever;i am an organist and i couldnt solve the organ puzzle 10/10;10.3;1.0;0.0;63.0;16 May, 2022;False;59
2474;We Were Here Forever;the puzzles are genuinely fun to solve and give you a great sense of achievement the story is strangely compelling and interesting and the fact that you do it all with a friend makes it just so exciting playing this entire game with a friend made it so much better highly recommend playing this with a friend just like all of the previous games;10.6;1.0;1.0;91.0;18 May, 2022;False;344
2475;We Were Here Forever;the best one in the series but there were some puzzles in this game that i was really just not a fan of the difficulty in the puzzles varied a lot and one of them literally made no sense at all and we just had to brute force the solution until we got through it we could not even reverse engineer the solution once we had the answers thats how bad that one was maybe we were just dumb  you should probably play the other three before you play this one tho;8.8;1.0;0.0;293.0;22 May, 2022;False;455
2476;We Were Here Forever;awesome game worth it for sure;12.3;1.0;0.0;62.0;18 May, 2022;False;30
2477;We Were Here Forever;pretty good;12.4;1.0;0.0;55.0;19 May, 2022;False;11
2479;We Were Here Forever;played all 4 of the games in this series with my best friend him and i loved the game we did have a few weird glitches/bugs but honestly this is a fun game to play with someone youre close to;11.2;1.0;0.0;513.0;18 May, 2022;False;191
2480;We Were Here Forever;bassd;6.4;1.0;0.0;153.0;22 May, 2022;False;5
2481;We Were Here Forever;good as always 10/10;14.3;1.0;0.0;203.0;21 May, 2022;False;20
2483;We Were Here Forever;best part of the series love it just play it without google and u are going to have a lot of fun;10.1;1.0;0.0;119.0;21 May, 2022;False;96
2484;We Were Here Forever;ojiuhyuigk;11.2;1.0;0.0;49.0;23 May, 2022;False;10
2485;We Were Here Forever;this was one of the best games i have ever bought i have the entire series and i really like the story of the series this game was also longer and had so many fun mechanics me and my friend have waited for this game for 9 months and it was 100% worth waiting;17.0;1.0;0.0;55.0;22 May, 2022;False;258
2486;We Were Here Forever;in short best coop series by far i was waiting for this game since the day i finished we were here together im super satisfied and it was so worth the wait big love for the developers as they made absolutely amazing series waiting for the upcoming projects;17.2;1.0;0.0;34.0;23 May, 2022;False;256
2488;We Were Here Forever;muy bueno;15.6;1.0;0.0;38.0;20 May, 2022;False;9
2489;We Were Here Forever;amazing game definitely the best in the series love it when my partner cant communicate and tells me to look over there and the thingy which gives me absolutely no information to work with  unlike the previous game where i had to look up a guide a couple of times all the puzzles in the game were solvable on our own there were a couple of times where we got really stuck and thought that it was a bug and it turned out the only bug was in our brains;11.3;1.0;0.0;82.0;17 May, 2022;False;450
2491;We Were Here Forever;is this guy still in anor londo;13.0;1.0;1.0;290.0;17 May, 2022;False;31
2492;We Were Here Forever;favourite we were here game my friend and i started the series in early 2019 and have been waiting for this one to come out for a while and it did not disappoint other than the bugs the game just released so it was expected/understandable the puzzles were extremely fun easy enough to not need hints or walkthroughs but hard enough to need to think a lot about each one lots of lore very fun good gamer;20.2;1.0;0.0;52.0;18 May, 2022;False;402
2493;We Were Here Forever;perfect game was alot of fun;10.3;1.0;1.0;9.0;21 May, 2022;False;28
2494;We Were Here Forever;best coop puzzle game right now;8.3;1.0;0.0;447.0;21 May, 2022;False;31
2495;We Were Here Forever;play with a friend its worth it with a friend just dont expect to have an easy time even if you do know how this game goes in puzzle solutions because the majority of the challenge is communication  can you communicate clearly and not die when it matters will you get stuck for hours because you have two different views of the same symbol a good game once told me it all comes down to determination are you can you be for a friend;17.5;1.0;0.0;184.0;22 May, 2022;False;431
2496;We Were Here Forever;cool game i think you should play it;14.9;1.0;0.0;13.0;16 May, 2022;False;36
2497;We Were Here Forever;sadge;13.5;1.0;0.0;240.0;16 May, 2022;False;5
2498;We Were Here Forever;just buy it;9.2;1.0;0.0;225.0;16 May, 2022;False;11
2499;We Were Here Forever;another gem of these dutch gamemakers me and my friend loved this game very challenging puzzles and the art style was very nice too bad we ended this game so soon i hope there are more projects in the pipeline give this game a try you wont be dissapointed;13.2;1.0;0.0;243.0;20 May, 2022;False;255
2500;We Were Here Forever;this game is great if you have someone you enjoy playing games with and enjoy escape rooms ive played all of the series and they are extremely well made and fun the only question left is will you escape;8.5;1.0;0.0;33.0;22 May, 2022;False;202
2501;We Were Here Forever;i was really hoping when this game was coming out that this sequel could be as good as we were here together it matched up and may even surpassed it my friend and i had an amazing time playing it exactly what we were hoping for in a sequel cant wait for the next one again;13.7;1.0;0.0;96.0;22 May, 2022;False;272
2503;We Were Here Forever;far exceeded my expectations it was phenomenal from start to finish it was well worth the wait and money;15.5;1.0;0.0;83.0;17 May, 2022;False;104
2504;We Were Here Forever;if you liked the previous games you will love this  puzzles were engaging story was good the ambience was really good the sound design and voice acting was amazing;11.3;1.0;0.0;96.0;17 May, 2022;False;163
2505;We Were Here Forever;just make sure your partner hold the gear;19.0;1.0;0.0;53.0;22 May, 2022;False;41
2506;We Were Here Forever;this game is a huge step up not sure what you mfs talkin about;13.0;1.0;0.0;57.0;17 May, 2022;False;62
2507;We Were Here Forever;a fantastic end to the we were here franchise this very much feels like a magnum opus for the developer and it is by far the best game with the most imaginative puzzles and story of the series if you and a friend love solving puzzles together this is the game for you;8.3;1.0;0.0;162.0;22 May, 2022;False;267
2508;We Were Here Forever;great and fun game series the second game was a bit short though but overall a great experience also some of the puzzles are a bit challenging but hey thats the fun of it all;12.1;1.0;1.0;292.0;21 May, 2022;False;174
2510;We Were Here Forever;absolutely love these games you really cant go wrong choosing them to play with a friend or significant other perfect difficulty level for casual playing but still presenting a challenge while showcasing exceptional puzzle building;5.1;1.0;0.0;221.0;21 May, 2022;False;231
2511;We Were Here Forever;best of the series;11.2;1.0;0.0;64.0;20 May, 2022;False;18
2512;We Were Here Forever;surprisingly long game we expected it to be as long as the other games were but this was totally a positive surprise the game had so many different puzzles and challenges that it really needed some time some parts were extremely challenging for us so this game can test your friendship d  there were some random fps bugs and it bugged once but the great checkpoint system saved us well engineered game  i assume that the story was here but i hope that well get a sequel d;10.3;1.0;0.0;21.0;21 May, 2022;False;471
2513;We Were Here Forever;same communication puzzles as previous games solid follow-up to the series;8.4;1.0;0.0;312.0;17 May, 2022;False;74
2514;We Were Here Forever;amazing game really capticating story and great narrative super fun puzzles and really fun with a friend 10/10 would recommend;11.5;1.0;1.0;63.0;19 May, 2022;False;126
2515;We Were Here Forever;best game puzzle game out there sad this is the last of this series;8.0;1.0;0.0;45.0;22 May, 2022;False;67
2516;We Were Here Forever;great end to the game series you can clearly tell how the developers grew from a glorified keep talking and nobody explodes to this absolute blast  voicechat doesnt work on linux but that isnt really a problem;9.0;1.0;0.0;724.0;22 May, 2022;False;209
2518;We Were Here Forever;absolute 10/10 for the entire series i loved the simple mechanics that still allowed for really cryptic and interesting puzzles which were really challenging but all the clues were there and it was really fun trying to communicate with my friend to solve everything i also loved the vaguely creepy nature of the setting and the story the fact that the overarching narrative was another puzzle for us to piece together all the way through was really clever and really fun to collect the information on fantastic game would recommend;12.2;1.0;0.0;8.0;19 May, 2022;False;531
2519;We Were Here Forever;10/10;14.8;1.0;0.0;248.0;19 May, 2022;False;5
2520;We Were Here Forever;really good co-op puzzle game definitely like this the most between all we were here franchise~ angery tho i want my bf to survive as well hhhhhhhhhhhhhhhhhhhhhhhhhhhhangysigh;13.0;1.0;0.0;46.0;21 May, 2022;False;175
2521;We Were Here Forever;product received for free  banger forsure best in the series;11.8;1.0;0.0;105.0;21 May, 2022;False;60
2522;We Were Here Forever;great game played through the series puzzles were long but i would argue that they were easier than the last one it was longer of a play through than their last few overall great game you can tell they put lots of effort into this game;8.5;1.0;0.0;42.0;19 May, 2022;False;235
2523;We Were Here Forever;fun coop;10.7;1.0;0.0;409.0;16 May, 2022;False;8
2524;We Were Here Forever;amazing game and definetely worth playing and especially if you like them tricky puzzles this game offers a ton of fun with a friend or even with random peeps but not many play the previous in the series cool idea with the walkie-talkie but has some voice issues whereas the other player might not hear you well for half a minute and theres also a nasty bug at the graveyard but luckely should be fixed with a simple restart anyway 9/10 would play again in the future;14.6;1.0;0.0;192.0;16 May, 2022;False;467
2525;We Were Here Forever;interesting game but the developers cheaped out on some of the features push-animation are missing and the framerate isnt very stable my hdd could be the reason;6.7;1.0;0.0;224.0;21 May, 2022;False;160
2527;We Were Here Forever;the best co-op puzzle game of 2022  the puzzles are very unique and challenging but not so hard the game becomes unplayable just go play it;8.8;1.0;1.0;32.0;20 May, 2022;False;139
2528;We Were Here Forever;this game series is a masterpice beutiful artistic style and atmosphere would recomend all the games in this series to everyone;17.0;1.0;0.0;192.0;20 May, 2022;False;127
2529;We Were Here Forever;please note that dx 12 gameplay might be buggy as we have encoutered some game crashes;5.8;1.0;0.0;71.0;16 May, 2022;False;86
2531;We Were Here Forever;product received for free  good game everyone lives;10.7;1.0;0.0;54.0;17 May, 2022;False;51
2533;We Were Here Forever;lots of fun with stupid friends and got all achievements still;15.2;1.0;0.0;138.0;21 May, 2022;False;62
2534;We Were Here Forever;absolutely beautiful game i loved it all 10/10 please give us more;26.5;1.0;1.0;26.0;20 May, 2022;False;66
2536;We Were Here Forever;just an amazing co-operate game;12.8;1.0;0.0;87.0;18 May, 2022;False;31
2537;We Were Here Forever;great visual treat and awesome puzzles the music box one impressed me the most so far would definitely recommend if you have someone to play with;4.4;1.0;0.0;89.0;22 May, 2022;False;145
2538;We Were Here Forever;masterpiece;11.0;1.0;0.0;420.0;21 May, 2022;False;11
2539;We Were Here Forever;i recommend this but at the end make sure you betray your friend first;16.4;1.0;0.0;12.0;19 May, 2022;False;70
2541;We Were Here Forever;enjoyed this game very much very difficult at times but a damn good game still patience is key lol;15.1;1.0;0.0;176.0;23 May, 2022;False;98
2542;We Were Here Forever;took 10 hours to complete with a friend definitely had to lean on each others strengths in different areas puzzles were not overly hard where we completely stalled for long sometimes the game would bug where we would have to exit and reload in which is hopefully addressed by the dev team definitely worth the price if you have a friend who enjoys solving puzzles/co-op games;13.3;1.0;0.0;179.0;16 May, 2022;False;375
2543;We Were Here Forever;10/10 game;19.6;1.0;0.0;119.0;21 May, 2022;False;10
2545;We Were Here Forever;please make more;13.2;1.0;0.0;49.0;18 May, 2022;False;16
2546;We Were Here Forever;these guys make the best puzzle games;9.5;1.0;0.0;258.0;19 May, 2022;False;37
2547;We Were Here Forever;prepare to scream at someone because you both are idiots;13.3;1.0;0.0;100.0;21 May, 2022;False;56
2548;We Were Here Forever;10/10 ive been a fan of the series since the first game came out and this one absolutely smashed all expectations i had for it out of the water this is by far one of the best games ive played in the last 10 years and its a shame it ended so soon about 11 hours;11.1;1.0;0.0;79.0;19 May, 2022;False;260
2549;We Were Here Forever;tons of fun;12.7;1.0;0.0;50.0;18 May, 2022;False;11
2552;We Were Here Forever;incredible game great for co-op extremely immersive and provides a fun and challenging at times puzzle experience for friends to take on together a plethora of cutscenes and story elements also greatly enhance the experience compared to previous games in this series definitely worth checking out and very much worth the investment as you get a lot more content then what you pay for it;10.6;1.0;1.0;16.0;16 May, 2022;False;386
2553;We Were Here Forever;good gmae funny clown i loved the puzzles worth the buy;9.3;1.0;0.0;154.0;19 May, 2022;False;55
2555;We Were Here Forever;this was a good addition to the series - the story mechanics and puzzles were all fantastic - but i found it to be rather buggier than the previous titles hitboxes to interact with levers/switches were very hit-and-miss and we werent able to actually finish the game because we had a game-breaking bug in the finale that prevented us from making the final decision 8/10 would play again if the bugs were fixed;10.7;1.0;0.0;235.0;16 May, 2022;False;409
2556;We Were Here Forever;i chose to be the bigger man;13.0;1.0;0.0;75.0;19 May, 2022;False;28
2557;We Were Here Forever;blew our minds the whole series is amazing and you can see graphic improvements from one game to the next this one was just at a whole different level i had an insane amount of fun playing through the whole series  let everyone know that we were here </3;16.6;1.0;0.0;78.0;18 May, 2022;False;254
2558;We Were Here Forever;very fun and entertaining throws your emotions for a loop and laughed hard at the frozen body thudding off the skii lift only ran into one bug/problem that lead to us resulting a wiki to get passed a part but was still fun to do would love more games like this ive played this whole series and loved every one;9.7;1.0;0.0;97.0;16 May, 2022;False;309
2560;We Were Here Forever;good game until it started to have a bug where you could not reload from the last checkpoint so we had to redo 3 chapters but the bug seems to be fixed now so i really recommend it beside that bug the game was super fun every we were here is just a masterpiece;13.6;1.0;1.0;124.0;21 May, 2022;False;260
2561;We Were Here Forever;another great game in the franchise puzzles were fun and took some creative thinking there were a few bugs on release but got patched within a few days of being reported;11.6;1.0;0.0;71.0;20 May, 2022;False;169
2562;We Were Here Forever;very gud;18.2;1.0;0.0;67.0;21 May, 2022;False;8
2563;We Were Here Forever;14 hours in still on the pineapple puzzle too hard  edit nvm guys i was just high i was still in the main menu;13.9;1.0;1.0;93.0;18 May, 2022;False;110
2564;We Were Here Forever;exceptional not finished it yet but already blown away by some of the puzzles visuals story everything 10/10;9.7;1.0;0.0;70.0;17 May, 2022;False;108
2565;We Were Here Forever;i play this game with my boyfriend and its super fun if you like puzzle solving then id recommend it;9.3;1.0;1.0;97.0;18 May, 2022;False;100
2566;We Were Here Forever;amazing;10.3;1.0;0.0;33.0;17 May, 2022;False;7
2567;We Were Here Forever;so far the best game of this serie by far the puzzles are more challenging but not to hard like in some of the previous games it will require some thinking outside of the box 10/10 would get stuck on a ski lift again only bug i encountered so far but not game breaking;11.6;1.0;0.0;698.0;19 May, 2022;False;268
2568;We Were Here Forever;loved the game was absolutely fun to play with a friend puzzles were fun to solve as always;10.0;1.0;0.0;101.0;21 May, 2022;False;91
2569;We Were Here Forever;great soundtrack great story great game;10.3;1.0;0.0;68.0;21 May, 2022;False;39
2570;We Were Here Forever;simply amazing had a great and difficult time which is good with the first 5 hours if you want to have a great time with a friend and a mind bending escape room challenge this is the game for you;5.4;1.0;0.0;145.0;19 May, 2022;False;195
2571;We Were Here Forever;loved the series amazing puzzles in this last one and a great ending to the story <3;10.1;1.0;0.0;172.0;18 May, 2022;False;84
2573;We Were Here Forever;the most consistent in the puzzle design in the entire franchise only 3 puzzles felt a bit unbalanced 9/10 great story amazing puzzles i was really never bored 100% recommend;9.0;1.0;0.0;136.0;23 May, 2022;False;174
2574;We Were Here Forever;its a very good game and a reasonable price but it is quite a had game and has lots of puzzles;3.1;1.0;0.0;38.0;21 May, 2022;False;94
2575;We Were Here Forever;just a really good game and series to play with a friend play it;11.0;1.0;0.0;245.0;23 May, 2022;False;64
2576;We Were Here Forever;v good;7.7;1.0;0.0;157.0;23 May, 2022;False;6
2577;We Were Here Forever;immediate favorite puzzle game incredible system of requiring communication between the two players great environments and mood good design all around whole-heartedly recommended;11.3;1.0;0.0;85.0;16 May, 2022;False;178
2579;We Were Here Forever;wish there was more or that i could play these again without remembering what it was like too good to be an actual franchise has to be a plot by the shadow government;10.7;1.0;1.0;721.0;17 May, 2022;False;166
2580;We Were Here Forever;gaming;11.2;1.0;0.0;216.0;18 May, 2022;False;7
2581;We Were Here Forever;pog game;13.6;1.0;0.0;97.0;22 May, 2022;False;8
2582;We Were Here Forever;ill never let go;9.0;1.0;0.0;1011.0;18 May, 2022;False;16
2583;We Were Here Forever;one of my favorite game series;9.8;1.0;0.0;283.0;22 May, 2022;False;30
2584;We Were Here Forever;love these games man great fun with a mate hope more like it come out in the future;13.2;1.0;1.0;88.0;19 May, 2022;False;83
2585;We Were Here Forever;great addition to the series loved every minute of it i didnt want the game to end but sadly like all things every story reaches its conclusion the finale was fantastic;10.4;1.0;0.0;178.0;16 May, 2022;False;168
2586;We Were Here Forever;lots of fun and cool puzzles with a friend great story line definitely play the others first though;10.0;1.0;0.0;1315.0;18 May, 2022;False;99
2589;We Were Here Forever;good game i love this tmg series best puzzle coop games out there just grab a friend and play it its totally worth the money;10.1;1.0;1.0;1712.0;19 May, 2022;False;125
2590;We Were Here Forever;fun puzzle game to do with a friend builds on what the previous games in series had good world building and added story elements make this game a fun adventure;12.7;1.0;0.0;612.0;17 May, 2022;False;159
2592;We Were Here Forever;great chill but yet challenging game great to play with a buddy;10.3;1.0;0.0;23.0;17 May, 2022;False;63
2593;We Were Here Forever;very good addition to the original trilogy 9/10;11.6;1.0;0.0;205.0;17 May, 2022;False;47
2595;We Were Here Forever;yea its good;3.5;1.0;0.0;63.0;23 May, 2022;False;12
2596;We Were Here Forever;ask for help;12.7;1.0;0.0;56.0;20 May, 2022;False;12
2597;We Were Here Forever;very nice;9.4;1.0;0.0;190.0;16 May, 2022;False;9
2598;We Were Here Forever;my heart sank;11.4;1.0;0.0;114.0;19 May, 2022;False;13
2599;We Were Here Forever;played through with my partner and had a blast the story and game mechanics have really improved with this one there were a few bugs that we had to reset the session to fix but nothing too game breaking;9.4;1.0;0.0;298.0;21 May, 2022;False;202
2600;We Were Here Forever;ending puzzle was a bit janky and a tad weak compared to other puzzles but the highs were very high i really loved it;10.7;1.0;0.0;82.0;22 May, 2022;False;117
2601;We Were Here Forever;other than being the same mid ending good puzzles good game to yell and laugh cry with a friend;12.8;1.0;0.0;91.0;18 May, 2022;False;95
2602;We Were Here Forever;despises the bugs with the radio where if you accidentally press the button for a short time causing you not hearing your partner unless you press it again its a truly amazing game would recommend to anyone;12.9;1.0;0.0;254.0;16 May, 2022;False;206
2604;We Were Here Forever;ju manges pizza;14.1;1.0;0.0;37.0;22 May, 2022;False;15
2605;We Were Here Forever;best of the series so far awesome to play with a friend cant wait for their next title;9.8;1.0;2.0;139.0;22 May, 2022;False;86
2606;We Were Here Forever;best entry to the series you can tell their budget skyrocket  statisfying ending as always;13.1;1.0;1.0;311.0;21 May, 2022;False;90
2608;We Were Here Forever;fantastic game despite being the 4th entry its probably the best and is my favorite for sure many more puzzles than expected you definitely get your moneys worth  compared to previous games theres less time-sensitive puzzles or puzzles where you can die if you make mistakes my friend and i personally enjoyed this change as it meant we werent retracing steps after restarting from checkpoints;9.3;1.0;5.0;146.0;16 May, 2022;False;393
2609;We Were Here Forever;some of the most fantastic puzzles in the entire series truly incredible work here;9.9;1.0;0.0;141.0;17 May, 2022;False;82
2610;We Were Here Forever;very good puzzle game series that just keeps getting better;15.0;1.0;0.0;229.0;22 May, 2022;False;59
2611;We Were Here Forever;definitely the best entry in the series which is saying a lot since i really like all the were were here games;6.5;1.0;0.0;318.0;17 May, 2022;False;110
2612;We Were Here Forever;the game was pretty fun my boyfriend let me die at the end of every game - cant trust him anymore smh but overall good game i really enjoyed the story and this game was pretty long ngl;10.9;1.0;0.0;29.0;17 May, 2022;False;184
2613;We Were Here Forever;fantastic puzzles;5.4;1.0;0.0;157.0;21 May, 2022;False;17
2614;We Were Here Forever;one of the best games for co-op if you love puzzles;21.3;1.0;0.0;50.0;21 May, 2022;False;51
2615;We Were Here Forever;11/10 where next part  for real the best puzzle game ever need more;14.4;1.0;0.0;183.0;20 May, 2022;False;67
2616;We Were Here Forever;these games keep getting better and better the design and puzzles are great ive completed about 80% of it and cant wait to see whats gonna happen towards the end;10.9;1.0;0.0;117.0;17 May, 2022;False;161
2618;We Were Here Forever;definitely the most challenging and longest we were here game with the best visuals story and map design yet one of the best puzzle games out there;13.2;1.0;3.0;95.0;18 May, 2022;False;147
2619;We Were Here Forever;this game will break your brain and maybe your friendship too  like when your friend keeps messing with the elevator and not letting you go up d;5.7;1.0;1.0;115.0;16 May, 2022;False;144
2620;We Were Here Forever;fantastic game to play with a friend;13.6;1.0;0.0;18.0;20 May, 2022;False;36
2623;We Were Here Forever;wonderful conclusion to a wonderful series;9.6;1.0;0.0;207.0;16 May, 2022;False;42
2624;We Were Here Forever;poggercrogger;8.8;1.0;0.0;25.0;18 May, 2022;False;13
2625;We Were Here Forever;your game made me cry;9.7;1.0;0.0;171.0;23 May, 2022;False;21
2626;We Were Here Forever;puzzles are fun but im still on the ski lift 3 stars;10.5;1.0;0.0;127.0;17 May, 2022;False;52
2627;We Were Here Forever;great game plot and puzzles;16.0;1.0;0.0;16.0;23 May, 2022;False;27
2628;We Were Here Forever;the end and the best;11.7;1.0;0.0;247.0;16 May, 2022;False;20
2630;We Were Here Forever;such an amazing ride from start to finish hands down one of the best games ive played in a while couldnt recommend more if you have a friend or partner to play through it with dont even get me started on the music absolutely stunning 11/10;10.1;1.0;0.0;45.0;16 May, 2022;False;239
2631;We Were Here Forever;personally i think we were here together was better in puzzle design and storytelling than this entry in the series however this one does not undermine the series and is still a great game in its own right i did not feel like i spent 11 hours in the game but steam time doesnt lie;11.6;1.0;0.0;98.0;16 May, 2022;False;280
2632;We Were Here Forever;11/10 ----------------------- where next part;14.6;1.0;5.0;600.0;20 May, 2022;False;45
2633;We Were Here Forever;very very good go play with friend or loved one very good;9.2;1.0;0.0;24.0;21 May, 2022;False;57
2634;We Were Here Forever;didnt expect stone astrolabe but behold stone astrolabe;15.1;1.0;2.0;320.0;17 May, 2022;False;55
2635;We Were Here Forever;beeg beeg buzzle;11.9;1.0;0.0;83.0;18 May, 2022;False;16
2636;We Were Here Forever;the puzzles are engaging and fun hard enough that we had to break out the pen and paper once in a while yet never seeming to be unsolvable the subtext in the story can be a little creepy at times but is good at pushing you forward with intresting charecters that you learn about as you play i had a ton of fun playing this with my freind;13.2;1.0;0.0;100.0;17 May, 2022;False;337
2637;We Were Here Forever;amazing sequel to the first games  pretty much everything is improved on  the story gets explained almost fully and for the price you really cant ask for more  like honestly the price is kind of a joke seeing how much you are getting;19.8;1.0;1.0;768.0;16 May, 2022;False;233
2638;We Were Here Forever;i strongly recommend buying the whole series you will not be disappointed;18.6;1.0;0.0;211.0;19 May, 2022;False;73
2639;We Were Here Forever;i absolutely loved this game great coop puzzle game with an interesting story played with my husband and had a blast highly recommend;20.9;1.0;0.0;79.0;22 May, 2022;False;133
2640;We Were Here Forever;10/10 would hurt my brain again;7.6;1.0;0.0;146.0;17 May, 2022;False;31
2641;We Were Here Forever;great puzzles and fun to yell at or play with friends;13.4;1.0;0.0;3.0;16 May, 2022;False;53
2642;We Were Here Forever;always the dutch those fckers;11.3;1.0;0.0;62.0;17 May, 2022;False;29
2643;We Were Here Forever;this is a really good game bro;12.9;1.0;0.0;19.0;21 May, 2022;False;30
2644;We Were Here Forever;i now know that both me and my friend have brain damage the game has loads of bugs and the amount of time had to stop myself or my friend from jumping out of bounds where to many to count but restarting the level would fix any out of bounds problem or bug 6-8 hours of gameplay overall a very fun game would recommend playing;11.9;1.0;0.0;117.0;22 May, 2022;False;325
2645;We Were Here Forever;good game took me 15 hours to complete this masterpiece;15.3;1.0;1.0;89.0;20 May, 2022;False;55
2646;We Were Here Forever;too ez passed everything on first try;10.6;1.0;0.0;372.0;16 May, 2022;False;37
2647;We Were Here Forever;pogtent;7.2;1.0;0.0;42.0;23 May, 2022;False;7
2648;We Were Here Forever;another well-made cooperative games engaging puzzles and story;16.0;1.0;0.0;136.0;21 May, 2022;False;62
2649;We Were Here Forever;an excellent technically accomplished sequel to a much-loved series;11.5;1.0;0.0;152.0;16 May, 2022;False;67
2650;We Were Here Forever;great;11.0;1.0;0.0;88.0;19 May, 2022;False;5
2651;We Were Here Forever;absolutely the best series of coop puzzle games out there the final game i pressume is definitely a worthy end to this series challenging and beautiful cant give it enough praise hats off to the team;9.3;1.0;0.0;330.0;21 May, 2022;False;199
2652;We Were Here Forever;my favorite in the series hands down better puzzles better story better graphics an absolute joy of a co op experience loved every minute of it;10.9;1.0;0.0;98.0;23 May, 2022;False;143
2653;We Were Here Forever;titanic;11.2;1.0;0.0;160.0;21 May, 2022;False;7
2654;We Were Here Forever;amazing game 100% best puzzle game i have played if you do get the game be prepared to think long and hard as all puzzles are well built and though off defo worth the money;14.5;1.0;0.0;56.0;17 May, 2022;False;172
2655;We Were Here Forever;gud gaem;8.6;1.0;2.0;79.0;16 May, 2022;False;9
2656;We Were Here Forever;awesome game;10.4;1.0;0.0;87.0;17 May, 2022;False;12
2657;We Were Here Forever;very fun and enjoyable game to play with a friend puzzles are great and challenging love the models/art designs as well;9.6;1.0;1.0;4.0;19 May, 2022;False;119
2658;We Were Here Forever;super game;17.4;1.0;0.0;39.0;18 May, 2022;False;10
2659;We Were Here Forever;very good;10.0;1.0;0.0;41.0;16 May, 2022;False;9
2660;We Were Here Forever;is good;7.9;1.0;0.0;297.0;22 May, 2022;False;7
2661;We Were Here Forever;the graphics of the game is much better than the rest of the series and if you play with your girlfriend its even more amazing having so much fun with this game and the in mic is much better than what it was so would i recommend this game hell yeah having a lot of fun with it and still kinda works on my girlfriends potato laptop so well done guys;3.5;1.0;1.0;150.0;22 May, 2022;False;348
2664;We Were Here Forever;i adore this franchise and this is an amazing addition;12.6;1.0;3.0;591.0;16 May, 2022;False;54
2665;We Were Here Forever;best 2 person puzzle game to exist;7.5;1.0;0.0;41.0;22 May, 2022;False;34
2666;We Were Here Forever;easily the best in the series you can clearly see how much the developers have improved since the first game which is still great  puzzles story music / sfx and graphics were all excellent and i had an absolute blast playing through this if you want a co-op puzzle game to play with a friend please download the first in the series its free and get started on the best series in the genre you dont have to do them in order but i highly recommend it for the best experience  10/10;10.9;1.0;1.0;423.0;16 May, 2022;False;479
2667;We Were Here Forever;part 5 when;13.1;1.0;0.0;86.0;18 May, 2022;False;11
2668;We Were Here Forever;great game play with friend;11.3;1.0;0.0;76.0;16 May, 2022;False;27
2670;We Were Here Forever;amazing game fun and clever puzzles a lot less horror than the other games of the series and much more puzzles only real issue was the black screen bug which was fixed in a few days of launch;12.0;1.0;0.0;134.0;19 May, 2022;False;191
2671;We Were Here Forever;make sure your friend has at least 2 braincells or you will be in pain;7.9;1.0;1.0;180.0;18 May, 2022;False;70
2672;We Were Here Forever;ursogay gotta be one of my fav beta tester;14.5;1.0;0.0;137.0;17 May, 2022;False;42
2673;We Were Here Forever;excellente;14.5;1.0;1.0;152.0;18 May, 2022;False;10
2674;We Were Here Forever;20/10;10.6;1.0;1.0;218.0;18 May, 2022;False;5
2677;We Were Here Forever;do it;7.4;1.0;0.0;139.0;16 May, 2022;False;5
2678;We Were Here Forever;my friend and i have played all of the we were here games and this was definitely one of the best ones up until the ending the puzzle was ridiculously easy and i was just hoping for some more of the story but guess that means theyre making another;10.7;1.0;0.0;94.0;18 May, 2022;False;247
2679;We Were Here Forever;exceptional;11.4;1.0;0.0;306.0;19 May, 2022;False;11
2680;We Were Here Forever;kranken;5.5;1.0;0.0;16.0;22 May, 2022;False;7
