game_name;review_text;hours_played;rating;found_helpful;product_count;review_date
We Were Here Forever;"Posted: May 13
Always online trash, have to sit and wait for the servers to restart";5.2;0.0;0.0;1001.0;Posted: May 13
We Were Here Forever;"Posted: May 10
We were here forever best game ever made most likely";12.6;1.0;3.0;147.0;Posted: May 10
We Were Here Forever;"Posted: May 12
MASTERPIECE";13.8;1.0;0.0;291.0;Posted: May 12
We Were Here Forever;"Posted: May 10
Good";2.2;1.0;2.0;129.0;Posted: May 10
We Were Here Forever;"Posted: May 10
Love it";14.8;1.0;2.0;210.0;Posted: May 10
We Were Here Forever;"Posted: May 11
yes";10.3;1.0;1.0;328.0;Posted: May 11
We Were Here Forever;"Posted: May 10
Mandelmann BIG!

I really love this game, and the whole game series is just amazing! If you haven't played the other three game, go play them and then come back to this one. I promise you that you are also going to love the series. TMG has made a really good job with all the games and especially this one.
Big thumbs up from me!";12.7;1.0;3.0;47.0;Posted: May 10
We Were Here Forever;"Posted: May 11
Product refunded

Bought this for myself and a friend. Then we were unable to play it as it got stuck on a black screen loading the first level. We tried everything; deleting the appdata dir, running under dx11, forwarding firewall ports, changing network region, disabling crossplay, etc. Nothing worked, finally decided to give up after spending a full hour attempting to get the game to load and ask for a refund. I'm pretty disappointed because I was really looking forward to trying it.";0.9;0.0;4.0;658.0;Posted: May 11
We Were Here Forever;"Posted: May 11
I know the developers don't want to deal with supporting Linux, and that's fine - but it's a disappointment that all 3 previous games worked fine under Proton and this one won't launch because it can't connect to their voice chat server under Proton.

I've never used the in-game voicechat in any of the previous three (just eaiser to use Mumble/Discord/etc.), and it seems dumb that, because there's no option to not use their server, the entire game is unplayable for me.

I may try it on my Windows machine later, but the decision to not allow connections to the Vivox voice server to be skipped (since even on Windows I'll still be using Mumble) makes this a massive thumbs down for me until/unless that changes.";0.2;0.0;38.0;507.0;Posted: May 11
We Were Here Forever;"Posted: May 14
please please please if you do anything listen to HazZarD0usS's review this game runs like a pile of dog ****.... ur stuck at a black screen not worth the buy..... please trust me literally bought and could NOT even load the game what so ever.... DO NOT BUY PLEASE DO NOT BUY.";0.4;0.0;1.0;16.0;Posted: May 14
We Were Here Forever;"Posted: May 10
Yes.
YouTube™ Video: DGA Plays Co-Op: We Were Here Forever - Miscommunication Abound!!! 
Views: 172
DGA: Patreon: https://www.patreon.com/dadsgamingaddiction?ty=h Paypal: https://www.paypal.com/cgi-bin/webscr?cmd=_donations&business=vmp0514%40msn.com&currency_code=USD YouTube:...";1.6;1.0;0.0;3039.0;Posted: May 10
We Were Here Forever;"Posted: May 13
like many games in this genre your limited by the other players ability to problem solve and a majority of people are down right stupid i mean they make forest gump look smart. the idea is great but the developers dont understand that the general group of people your gona randomly join probably dont even have a mic. also dont play this with your friends unless you want to lose all respect you have for people. i would quit just to reinvite my friends so i could take over on their side since it was to hard for them just to come to find out its extremly simple and i still have to walk them through it like a 2 year old. i guess most people cant count and are so high their short term memory adds a whole new spin on this game. -1000/10 waste of time";9.8;0.0;1.0;469.0;Posted: May 13
We Were Here Forever;"Posted: May 10
mid";14.5;1.0;2.0;383.0;Posted: May 10
We Were Here Forever;"Posted: May 11
Literally unplayable in it's current state. Far too many bugs on launch that make it cancerous to play through. All in all this game is nothing like Minecraft.";7.2;0.0;3.0;143.0;Posted: May 11
We Were Here Forever;"Posted: May 11
Not worth to buy";0.5;0.0;0.0;136.0;Posted: May 11
We Were Here Forever;"Posted: May 11
no proximity chat if you like to ruin immersion or dont think it makes sense to be able to talk to your friend through bars go ahead but for the 4th game in the series id rather not deal with this it looked very promising sadly";0.2;0.0;2.0;1575.0;Posted: May 11
We Were Here Forever;"Posted: May 10
Cant find any people who speak American! Only Mandarin speakers!!!";14.6;0.0;15.0;209.0;Posted: May 10
We Were Here Forever;"Posted: May 11
Big fan of the series and eagerly awaiting this release. It was disappointing, to say the least. It feels incredibly clunky with similar puzzles from the previous games. The camera angles and level design leave a lot to be desired. Whereas the old games felt fun to explore and push through this felt unpolished and painful to move around.";2.0;0.0;4.0;290.0;Posted: May 11
We Were Here Forever;"Posted: May 11
I do recommend this game. Its a really good and fun puzzle game, not once we had a moment we totally didnt get it and had to look up how to solve puzzles. (though i still dont understand the kraken puzzle) Yet i absoluetly ♥♥♥♥♥♥♥ hate this kind of endings. My god is it really so hard to make some kind of secret or something to get both players to be alive in the end? With no such ending i cannot give it a positive review, this just purely sucks. Next time i die for my friend ingame, i will shoot myself irl >:(";10.2;0.0;3.0;188.0;Posted: May 11
We Were Here Forever;"Posted: May 10
It is nearly impossible to play this with a friend do to the puzzle game play. I dont mind puzzle games and I dont mind a good challenge but this was too much. If you want to play a game where you have to understand the rules of the mini games your playing then also have to navigate who your playing with. If you like games that will frustrate you and your friend at the same time this game is for you.";2.6;0.0;4.0;9.0;Posted: May 10
We Were Here Forever;"Posted: May 14
Scary, but good scary.";6.6;1.0;0.0;32.0;Posted: May 14
We Were Here Forever;"Posted: May 14
搞这么大个齿轮干你娘";3.2;0.0;0.0;120.0;Posted: May 14
We Were Here Forever;"Posted: May 14
You deserve this";13.9;1.0;0.0;216.0;Posted: May 14
We Were Here Forever;"Posted: May 14
super buggy cant even finish the game";9.4;0.0;0.0;135.0;Posted: May 14
We Were Here Forever;"Posted: May 14
cuck game, cant even start it. money well spent. :)";2.2;1.0;1.0;99.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Amazing game!";8.4;1.0;1.0;148.0;Posted: May 14
We Were Here Forever;"Posted: May 14
I really wanted to like this game. I played the last 3 and they were some of the most fun i had in a puzzle game. But with the frustrations of constant bugs making it impossible to move on I had to have a guide up just to make sure It was me and not the game. I have a 5800x and a 3070 and i still got 13fps in a lot of settings. there are parts that are unopimized and makes it nearly unplayable.";10.3;0.0;0.0;391.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Product received for free

The game is good, bugs at least met a couple of times. There are many interesting puzzles, but there are also bad ones like the coffin level. Please warn about spiders, there are people with arachnophobia. In general, the game is very good, I recommend it to everyone";21.6;1.0;1.0;42.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Thoroughly enjoyed the entirety of this series, but this one has by far been the best.
We Were Here Forever offers more insight into the lore behind the other games and features well-thought-out pleasantly frustrating puzzles, with stunning environments and cut scenes.
There were a few bugs but nothing that ruined game play.
Highly recommended to anybody who has played the previous games.";13.2;1.0;1.0;15.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Me and my partner have been obsessed with this series for a while now and we have both been blown away with We Were Here Forever. Trust me, it was worth the wait for release! It's puzzles are far more diverse to the others in the We Were Here series, which is always a good thing. It's lovely how communication is vital in puzzles to complete this game, and plays on your trust in one another. Its visuals are stunning, storyline & lore is a strong addition and well crafted in comparison to their other games and despite the odd bug here and there (which you'll always find in games) it is a beautiful game to play and definitely my favourite puzzle game I've ever played, and even after the game has ended, it leaves you with more questions than what you began with. This game and series, as well as it’s developers, deserve way more hype and far more popularity and this game is very cheap considering how incredible it is, for me personally I believe it should be worth much more! It is clear Total Mayhem Games has put so much effort into this game and I hope they either conclude this series or continue with the amazing work. 100% would recommend!!";12.4;1.0;1.0;22.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Product received for free

The only yearly release I'm okay with";4.5;1.0;1.0;284.0;Posted: May 14
We Were Here Forever;"Posted: May 14
:)";3.2;1.0;1.0;17.0;Posted: May 14
We Were Here Forever;"Posted: May 14
one of the greatest coop puzzlers!
8 hours playtime ca.";8.5;1.0;1.0;308.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Best of the games! Slight problems with lag and loading times, but otherwise, by far the best game visually and puzzle wise! Though we were here Together is also really good.";8.8;1.0;0.0;72.0;Posted: May 14
We Were Here Forever;"Posted: May 14
if u wanna test youre youtube addict play dis game";14.0;1.0;0.0;49.0;Posted: May 14
We Were Here Forever;"Posted: May 14
This game owns on so many levels. Easily the pinnacle of the series and I'll be sad to see it end.";6.2;1.0;0.0;357.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Even more pretty and fun than the first 3 games <3";18.5;1.0;0.0;112.0;Posted: May 14
We Were Here Forever;"Posted: May 14
yes";6.4;1.0;0.0;326.0;Posted: May 14
We Were Here Forever;"Posted: May 14
My favorite bird is Ysebrant";14.3;1.0;0.0;17.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Easily one of the best puzzle games I've had the pleasure of enjoying with a friend.
The atmosphere is unnerving and interesting, and the puzzles are surprisingly varied and very creative.
Even though my adventuring partner and I met each new challenge with a collective groan, we shouldered them together and made it through.

The game briefly treating us to proximity chat however, did make me wish that this was possible throughout the game, as the priority system makes it difficult to banter while puzzling, for fear of silencing the other.";10.8;1.0;0.0;323.0;Posted: May 14
We Were Here Forever;"Posted: May 14
these games just keep getting better and better, easily the best one yet aswell! highly reccomend it to anyone who loved it takes two etc";10.8;1.0;0.0;388.0;Posted: May 14
We Were Here Forever;"Posted: May 14
If you like the others youll like this.";12.3;1.0;0.0;22.0;Posted: May 14
We Were Here Forever;"Posted: May 14
10/10";10.4;1.0;0.0;81.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Amazing, this series is honestly a must-play with a good friend. Fun story, beautiful visuals, and the sound design is amazing. Kinda easy tho :/";9.1;1.0;0.0;505.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Need more games like this in the market. <3";6.8;1.0;0.0;124.0;Posted: May 14
We Were Here Forever;"Posted: May 14
this series keeps getting better, great story telling, great assortment of puzzles/challenges. i think a couple of puzzles could use some tweaking to make the objective clearer, but overall great game. may ruin friendships :)";10.7;1.0;0.0;57.0;Posted: May 14
We Were Here Forever;"Posted: May 14
cool";7.2;1.0;0.0;85.0;Posted: May 14
We Were Here Forever;"Posted: May 14
This is one of the best puzzle games , and without a doubt the best co-op puzzle game, i have ever played. it really nails the feel of the world, the story, and the focus on puzzle solving and communication.
1 person never can see the full solution, but have to communicate with the partner to solve it, so the way co-op puzzleing should work.
The only down side is the lack of replayabillity (you can play this game once, and only once), but that is a price i'm willing to pay for such good puzzles.";10.2;1.0;0.0;520.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Awesome co-op puzzle game and a fantastic finale for the series. My brother and I played through all four We Were Here games and really enjoyed the whole series. They tied the games together well and overall it's a great experience.";8.8;1.0;0.0;139.0;Posted: May 14
We Were Here Forever;"Posted: May 14
I really love this game and want to recommend this game. However the game-breaking bug caused me to not be able to continue to last chapter.
It's caused by using 'play without save' which was the solution for another bug, caused the collective progress in last chapters not saved throughout the sessions.

I will update the review if there is the solution to this without playing the whole game again.";12.4;0.0;0.0;305.0;Posted: May 14
We Were Here Forever;"Posted: May 14
By far my fav WWH game!";12.6;1.0;0.0;24.0;Posted: May 14
We Were Here Forever;"Posted: May 14
IVE BEEN WAITING FOR THIS FOR SOOO LONG ITS AMAZING :)))))))) 10/10";4.6;1.0;0.0;55.0;Posted: May 14
We Were Here Forever;"Posted: May 14
wonderful puzzles. only bug that i encountered was in the graveyard when digging up snow piles. just restarted and it was fine. overall wonderful game that i would play again. :)";12.4;1.0;0.0;65.0;Posted: May 14
We Were Here Forever;"Posted: May 14
WHY DOES IT HAVE TO BE SCARY";5.6;1.0;0.0;210.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Many bugs that will make you restart some levels..";5.0;0.0;0.0;19.0;Posted: May 14
We Were Here Forever;"Posted: May 14
just as good puzzles are pog";8.8;1.0;0.0;179.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Got left behind.........If you have a friend play this game with them and make the ultimate sacrifice like i did......support these devs!";14.0;1.0;0.0;152.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Excellent game with a friend. Highly recommend. I'm already ready for the next one after beating this one.";18.2;1.0;0.0;336.0;Posted: May 14
We Were Here Forever;"Posted: May 14
To the dev that designed the organ puzzle, I hope that you spend the rest of your life stepping on legos while barefoot. You are a complete sadist to anyone who can read sheet music.

Great game. Super fun with a buddy. But seriously. Whoever you are, you suck.";7.5;1.0;0.0;423.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Played all the games in this series and I love each and every one. 8/10 Love it.

Now some puzzles were a bit confusing and me and my friend couldn't really understand but we were able to wing it and somehow figure it out. There are two things that each took a point (and one of them varies from each person).

The first one is the frame issues. Some areas KILLED my fps to the point where it hard to move, let alone enjoy. Thankfully it went away after the initial load or if I didn't look in a certain direction in one area but it did ruin the experience a bit.

As for the second part it was because of a phobia. I won't go into details cause the area is spoilers but all I want is the option to hide them or change how they look in some way.

Overall, good stuff. Get a friend and prepare to scream at each other over what shape is more phallic and who is forgetting to share a crucial detail.";9.1;1.0;0.0;209.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Oh yeah. This is definitely longer and harder than the last 3.";5.3;1.0;0.0;201.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Awesome sauce";9.7;1.0;0.0;109.0;Posted: May 14
We Were Here Forever;"Posted: May 14
This franchise should last forever I ♥♥♥♥♥♥♥ love these games";9.9;1.0;0.0;237.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Best coop puzzle game around";11.6;1.0;0.0;601.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Puzzles were challenging and satisfying. Very fun to play with a friend. There were a few bugs that made us restart (cutscene wouldn't finish) but otherwise 10/10.";7.5;1.0;0.0;194.0;Posted: May 14
We Were Here Forever;"Posted: May 14
the scale is incredible and the puzzles present you with a lot of communication tests between you and your partner. This leads to funny situations and chaos when you're frantically rushing to save your partner. The story feels fresh and new compared to the other games too. In the last games we knew a bit about the lore in little pieces but everything ties together in this game and the true Castle Rock secret was revealed.. Some cut scenes and transitions were a bit buggy but that's because this is the first time Total Mayhem has built a We Were Here game on a scale like this and with the quality that was presented, i'd be happy to take that trade off. This game is best played with a partner predetermined so you can work well together and have the most fun. LFG does exist but when you join, you join at the host's progress so you'll start at different places most likely each time you play. I played with my best friend which i would recommend you do. Buy this game, you won't regret it.";12.4;1.0;0.0;86.0;Posted: May 14
We Were Here Forever;"Posted: May 14
One of the best co-op games I've played since It Takes Two and Portal 2 co-op. Has fantastic and unique puzzle design with a story that is detailed but not complex or hard to understand. With the exception of a couple puzzles in here, most of these puzzles are pretty decent head-scratchers. Tough in a refreshing way but very much solvable. I don't think I've had this much fun trying to figure out HOW a puzzle works rather than just the puzzle itself. NOTE: As of writing this review, this game has a plethora of optimization issues resulting in fps drops any time an area is loaded, deloaded, etc, as well as a pretty decent amount of bugs that usually occur due to clicking an interactable to many times or something not triggering. (spoiler I guess:) During the graveyard/robbing section we had to reset the level about 4 times for it to actually work. Which was very frustrating. Despite these issues the game shines through and makes them more minor inconveniences then anything. Plus these are things that can be fixed with a couple patches. So in conclusion, while I highly recommend playing this, it would not hurt to wait for these things to be fixed before playing.";9.5;1.0;0.0;51.0;Posted: May 14
We Were Here Forever;"Posted: May 14
very good made me happy ☺";11.4;1.0;0.0;69.0;Posted: May 14
We Were Here Forever;"Posted: May 14
this game helped fix my failed relationship with my brother :)";9.3;1.0;0.0;167.0;Posted: May 14
We Were Here Forever;"Posted: May 14
This series has become an absolute favorite for me and my boyfriend. The puzzles are so unique but not to the point they stump us. Grab your partner and prepare for some wild visuals and puzzles that will make you go ""what the ♥♥♥♥ is happening""

Also ♥♥♥♥ the Marionette, jump scared me so many times now.";2.7;1.0;0.0;360.0;Posted: May 14
We Were Here Forever;"Posted: May 14
A beautiful climax to a truly fantastic series. New and innovative puzzles alongside the classic communication-forward style of the previous games. Can't recommend enough.";10.7;1.0;0.0;42.0;Posted: May 14
We Were Here Forever;"Posted: May 14
good puzzles";3.9;1.0;0.0;49.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Puzzle makes brain go work, I reccomend.";10.6;1.0;0.0;65.0;Posted: May 14
We Were Here Forever;"Posted: May 14
brain dead players";8.3;1.0;0.0;72.0;Posted: May 14
We Were Here Forever;"Posted: May 14
My first time playing the 'we were here' franchise. Loved it.
Lots of fun, be careful who u're gonna choose to play it with. :)
Would recommend 10/10";12.0;1.0;0.0;111.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Mind ♥♥♥♥♥♥ on a whole new level 10/10 would brain fart again";2.5;1.0;0.0;354.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Vermin.";2.4;1.0;0.0;307.0;Posted: May 14
We Were Here Forever;"Posted: May 14
Just finished my first play through of the game and I gotta say, This is by far the best We Were Here game. The environment was great, the puzzles are just the right amount of challenging, and my god are the visuals amazing. I did have some stuttering issues when loading into a new puzzle; however, once I let the game render for a few seconds all was well.

Worth Every Penny
9 out of 10 game
Forever salty that my book was stolen and I never got it back >=(";14.1;1.0;0.0;302.0;Posted: May 14
We Were Here Forever;"Posted: May 14
An absolute wonderful game series. This one was just as amazing as the other 3. Really fun puzzles that really make you have to communicate and think with the other player. The ""we were here"" series is absolutely perfect to play with a friend.";10.0;1.0;0.0;51.0;Posted: May 14
We Were Here Forever;"Posted: May 14
I'd recommend it as it is a ton of fun. If you haven't bought it yet, wait for bug fixes for seamless play.

If you already have the game and run into issues where you can't progress, restarting the game seems to fix the problem";11.9;1.0;0.0;489.0;Posted: May 14
We Were Here Forever;"Posted: May 13
Makes me want bang my head in the wall, best game!";4.2;1.0;0.0;112.0;Posted: May 13
We Were Here Forever;"Posted: May 13
best game in the series";11.3;1.0;0.0;695.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Still one of my favorite IPs of all time, the production value goes up with every game and I love it.";11.7;1.0;0.0;793.0;Posted: May 13
We Were Here Forever;"Posted: May 13
This is a fantastic co-op puzzle game. I absolutely love this series and highly recommend everyone play all the games.";10.6;1.0;0.0;1175.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Finished the game. Liked that one beta tester was named ""UrsoGay"". Now I feel pride in two different ways";9.4;1.0;0.0;448.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Great game love all the wwh games as hole";10.0;1.0;0.0;256.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Insane";4.6;1.0;0.0;867.0;Posted: May 13
We Were Here Forever;"Posted: May 14
I've always loved the series. Myself and a friend were playing through, as we always do, and in chapter 1: the momento, you both spawn in and cannot go anywhere. We tried hosting the game, each of us, and one person would load in while the other sits at a black screen. It is consistent, and not making us spawn on opposite sides of the map to complete the puzzle. Now we are stuck. Please fix this.

At this moment in time, i cannot recommend this to friend due to this game breaking error.";2.5;0.0;0.0;260.0;Posted: May 14
We Were Here Forever;"Posted: May 13
I'm not really a review writer but I really want to support the studio for making such fun experiences through their games.
The riddles/puzzles are diverse (even compared to the older games). Some can be more challenging than others but everything is totally manageable after some time and thought.
I dont know how it's like to play with random players (maybe more fun.. or more exhausting?) but if you're playing with a friend be patient with each other... because.. both of u.. will feel like bigbrains.. and idiotic fools at times.
There is no inbetween.

Anyway. Everything was as good as expected but for me the story telling was the most outstanding part compared to the older games.
We thoroughly enjoyed it and I can't wait for my bad memory to kick in, so I can further test the limits of my other friends' tolerance. :)";16.5;1.0;0.0;95.0;Posted: May 13
We Were Here Forever;"Posted: May 13
All the puzzles have been set in with intriguing concepts and the environment the puzzles are put in feel right with the location and really make each area fun to move around in and look around. This game has been a big step up from the other games with its graphics and how more story-driven we are as the characters when moving around to move to different areas from how it felt back in We Were Here and We Were Here Too. Big improvement!

The environment I can tell has been put in with a lot of effort and only being somewhat halfway in the game so far I can say I would recommend it to a pair of friends to play for themselves knowing that the content given so far (Up to chapter 6 as of writing this) has felt worth its price and there is only more content to come which I look forward to doing.";15.0;1.0;0.0;45.0;Posted: May 13
We Were Here Forever;"Posted: May 13
really fun and creative coop game can recommend";3.6;1.0;0.0;95.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Me and my freind";10.7;1.0;0.0;25.0;Posted: May 13
We Were Here Forever;"Posted: May 13
:)";16.0;1.0;0.0;161.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Absolutely awesome to play with a friend";7.7;1.0;0.0;229.0;Posted: May 13
We Were Here Forever;"Posted: May 13
great game might be the best one in the series";8.8;1.0;0.0;46.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Perfect for duo gamers";7.8;1.0;0.0;32.0;Posted: May 13
We Were Here Forever;"Posted: May 13
best game series out there";14.7;1.0;0.0;97.0;Posted: May 13
We Were Here Forever;"Posted: May 13
loved it";8.0;1.0;0.0;216.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Great game. Play with a friend. :)";13.0;1.0;0.0;477.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Graphics are really fancy, enjoyable gameplay
The puzzles are well-made, some could be made more random
Some areas are really laggy still (same with all quality settings)

Over all really good sequel, not too pricy, like it!";14.9;1.0;0.0;26.0;Posted: May 13
We Were Here Forever;"Posted: May 13
The only game i bought without seeing a single review, i really hope to see more parts of the game in the future.";3.7;1.0;0.0;57.0;Posted: May 13
We Were Here Forever;"Posted: May 13
One of or maybe even the best escape room game i have ever played";4.0;1.0;0.0;4.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Very good very nice";12.8;1.0;0.0;43.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Definitely the best game of the series, but still has some issues that make it seem like the developers are still struggling to figure out where they want this series to go :

- A lot of puzzles rely on one person doing next to nothing while the other player has to figure everything by himself

- Out of my 9h playthrough, I would say more than 1h is just walking around to go from one area to the other or to bring back an item to a specific place

- There are some really uneven areas / puzzles throughout the game. Sometimes you'll get puzzles that are very easy and you'll storm through an area, whereas some other times you'll spend more than 1h in the same area.

Other than these, I'd say it's a pretty good game to play with a friend, especially if you enjoyed the other games.";8.9;1.0;0.0;1139.0;Posted: May 13
We Were Here Forever;"Posted: May 13
i played all the game and can say this the always a game me and my brother look forward to playing together. i would recommend playing this game but the also have his downsides, The Jester is the main villain of the game but it does not feel like it. He doesn't pressure us to complete puzzle fast, he doesn't make me feel like he really hates us and wants to get rid of us and maybe the most important of them all is that it doesn't feel like we are trying to ""fight"" him while completing the puzzles. overall i would say worth the time to play tho. 7/10";11.7;1.0;0.0;96.0;Posted: May 13
We Were Here Forever;"Posted: May 13
help me im still in the music box";5.6;1.0;0.0;16.0;Posted: May 13
We Were Here Forever;"Posted: May 13
nice :)";12.8;1.0;0.0;895.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Now, we truly WERE here





The game (and series) is pretty much perfect";10.9;1.0;0.0;75.0;Posted: May 13
We Were Here Forever;"Posted: May 13
i had somush fun in this game i hope they make another.
u need to try it to with some friend.
enjoy.";16.5;1.0;0.0;150.0;Posted: May 13
We Were Here Forever;"Posted: May 13
one of the best puzzle/coop games out there.";11.4;1.0;0.0;1048.0;Posted: May 13
We Were Here Forever;"Posted: May 13
If you haven't played the we were here series your missing out. Plz keep making games Total Mayhem";9.6;1.0;0.0;263.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Took 4 days to finish the game (avg. 3-4 hrs a day)

Very complete puzzle even the first version of the game. No stuck point during puzzle. Love it.";17.3;1.0;0.0;21.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Good Game to play with friend.";19.8;1.0;0.0;47.0;Posted: May 13
We Were Here Forever;"Posted: May 13
good game, but make brain hurt";6.1;1.0;0.0;41.0;Posted: May 13
We Were Here Forever;"Posted: May 13
BEST GAME IN 2022 18 HOURS OF FUN";17.8;1.0;1.0;23.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Only two chapters in. I am already super sucked in.";4.9;1.0;1.0;297.0;Posted: May 13
We Were Here Forever;"Posted: May 13
stressfull fun";6.6;1.0;0.0;6.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Fire puzzle games and ive played them all";11.7;1.0;0.0;39.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Their previous games were great, this one is phenomenal. I haven't enjoyed a game as much as I did this one in a very long time. Grab a buddy and buckle up as you engage in truly one of the best game experiences you've ever had. 10/10 would recommend to anyone. Would've paid significantly more that $20 in a heartbeat.";13.2;1.0;0.0;142.0;Posted: May 13
We Were Here Forever;"Posted: May 13
Genuinely one of the best games I've played, especially when in context of the series as a whole. I highly recommend you play not just this game, but ALL 4 of the games in order, with a friend you think is good with communication and puzzles. Worth every penny, and every second was thoroughly enjoyed. Puzzles are REALLY cool and different, very hard without
having confusing rules, and in so many fun environments.

Highly suggest not looking up any of the puzzle solutions, in this game in the series at least.

We did have the occasional visual bugs, and 2 easily fixed softlock bugs that required us to leave and come back on a ski lift (did not lose any progress). And another in a crypt (also did not lose any progress).

10/10 Difficult Co-Operative Puzzle Game like no other.";10.0;1.0;0.0;267.0;Posted: May 13
Songs of Conquest;"Posted: 10 May
Product received for free

EARLY ACCESS REVIEW
Songs of Conquest is a Heroes of Might and Magic inspired strategy game, but with several unique twists on the old formula (which for the most part improve the game in my opinion).

SoC has a gorgeous strategy layer where you manage and collect resources and build up your towns for unit recruitment. First and foremost SoC is a military conquest game at heart, and economy is only a means to acquire better and bigger armies, so this is not a Civilization game. If your heroes enter combat on the strategy layer (both against neutral mobs and other players) the conflict will be resolved in short tactical battles on a hex grid (usually 3-5 turns so the battles don't overstay their welcome). For those with little patience for easy battles - they can just be auto-resolved and a real ai-vs-ai battle is fought by the game ""in the background"" to deliver you the end results. You can also somewhat adapt the starting positions of your troops before entering/auto-resolving the battle.

Many players will be familiar with Heroes of Might and Magic so I'll just list some main points how this game differs:

- There is no separate ""city screen"" and instead you build recruitment and economy/research buildings directly on the strategy map around your cities. There are limited slots so no single city can do everything. There are also different sizes from villages to towns to cities. More ""neutral"" economy and recruitment buildings are spread all around the map but they can't be improved, you just ""flag"" them by visiting them with your army and then they provide their benefit to you.

- The number of max. troops in a single unit is limited (can be increased via research, imo better than in HoMM).

- The number of units a hero (aka. ""wielder"") can command is limited but can be increased on level-ups.

- The number of wielders is limited but can be increased via the number and level of your owned cities.

- Mana (aka. ""essence"" which is mana with ""flavor"") for battlefield spells is generated each time a unit gets their turn in the turn order, so your army composition and faction mainly determines your available spells. (Along with items and level-up skills so you can mix and match).

- The spells are pretty varied and with some well-planned utility spells you can really swing the odds in your favor. The spells really open up your tactical options, as it should be.

- Each faction has 8 ""basic"" troops which can be upgraded to a significantly stronger (visually distinct) version for a total of ~16 troops per faction (currently 4 factions, more are planned if the game does well) and then there's some neutral mobs like wolves as well. The upgraded version of a troop also typically has some form of additional battlefield ability that can be activated. The troop variety is decent, most have a useful battlefield role to fill but some balancing will surely be done as the game goes through early access.

- The tactical battles feature terrain height with higher terrain usually giving damage buffs to range and melee attacks. There's also obstacles, but they only impede movement, they do not affect ranged attacks.

- In early access SoC currently features 2 campaigns with 4 missions each. Doesn't sound much but the maps get big quickly. I played both campaigns and they are already very polished (both gameplay- and story-wise) and the story really adds flavor to the varied factions and wielder characters so they become more memorable. It also serves a pretty good tutorial which then gradually transitions into a fairly challenging game. It's already good and I hope more will be coming if the game does well.

- There's of course things that need some improvement. Highest up on my personal list is simultaneous turns for multiplayer and even more balancing and more official maps (oh yeah there's a map editor and there's already maybe two dozen maps made by other alpha testers).

- The devs are amazing and responsive and based on my interaction with them during my time as an alpha tester I have no doubt they will manage to improve the game as we go forward with early access. There's even an in-build bug/feedback tool (press b-b-b) that grabs a screenshot and you can then describe and paint on it what's wrong and send it over so that it gets fixed (and they are quick!). That said the game is really well rounded already and you should not expect to experience many bugs.";51.5;1.0;346.0;607.0;Posted: 10 May
Songs of Conquest;"Posted: 11 May
EARLY ACCESS REVIEW
nobody ever reads my reviews, but i just wanna give this a thumbs up. it's been great so far!";5.9;1.0;298.0;182.0;Posted: 11 May
Songs of Conquest;"Posted: 11 May
EARLY ACCESS REVIEW
Astrologers proclaim month of the Nostalgist. Nostalgist population doubles! All dwellings increase population.";2.0;1.0;84.0;233.0;Posted: 11 May
