;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
998;We Were Here Forever;I play this game with my boyfriend and its super fun If you like puzzle solving then Id recommend it;9.3;1.0;1.0;97.0;18 May, 2022;False;100
999;We Were Here Forever;Exceptional Not finished it yet but already blown away by some of the puzzles visuals story everything 10/10;9.7;1.0;0.0;70.0;17 May, 2022;False;108
1000;We Were Here Forever;It is very interesting game to play a with your best friendSo buy faster;16.2;1.0;1.0;34.0;17 May, 2022;False;72
1002;We Were Here Forever;Definitely the best entry in the series which is saying a lot since I really like all the Were Were Here games;6.5;1.0;0.0;318.0;17 May, 2022;False;110
1003;We Were Here Forever;Very very good Go play with friend or loved one Very good;9.2;1.0;0.0;24.0;21 May, 2022;False;57
1004;We Were Here Forever;Fantastic asymmetric puzzle coop game 10/10  This game expands on the series in a great way with a loads of new puzzles The longest game in the series yet with a stunning conclusion to the series Playing the previous games in the series is not at all required but if you have you will find some references;10.8;1.0;1.0;256.0;16 May, 2022;False;305
1005;We Were Here Forever;so long my friend;8.4;1.0;0.0;36.0;16 May, 2022;False;17
1006;We Were Here Forever;Excellent game though my friend gives horrible  directions graveyard part took hours;9.8;1.0;0.0;123.0;17 May, 2022;False;84
1008;We Were Here Forever;loved the game was absolutely fun to play with a friend puzzles were fun to solve as always;10.0;1.0;0.0;101.0;21 May, 2022;False;91
1009;We Were Here Forever;Amazing game but some game breaking bugs i hope they fix it;21.2;1.0;1.0;63.0;18 May, 2022;False;59
1010;We Were Here Forever;Absolutely love these games You really cant go wrong choosing them to play with a friend or significant other Perfect difficulty level for casual playing but still presenting a challenge while showcasing exceptional puzzle building;5.1;1.0;0.0;221.0;21 May, 2022;False;231
1011;We Were Here Forever;I was not here forever only 92 hours;9.3;1.0;0.0;108.0;18 May, 2022;False;36
1012;We Were Here Forever;An amazing game and upgrade from the previous games in the series Graphics and puzzles wise There is a lot less confusion due to missing hints and it is much clearer what went wrong That isnt to say there werent moments when me and my friend got stuck but the instances were far less frustrating than in the last games in the series  As of our playthrough finished 6 days after release there are still a fair few moments with framerate lag They arent super frequent or at least we didnt pay it much mind For a person whose first game might be We Were Here Forever or isnt a huge fan of the series they might be more annoying or frustrating  I look forward to whatever Total Mayhem Games decides to make in the future;9.0;1.0;0.0;120.0;19 May, 2022;False;716
1014;We Were Here Forever;Product received for free  We Were Here for the first game up until forever And I shall be here for every other game that comes out as a part of this masterpiece series;9.8;1.0;0.0;176.0;22 May, 2022;False;168
1015;We Were Here Forever;One of the most fun and creative co-op games Ive played Its also a huge improvement on the previous games in the We Were Here-series The presentation really took a step up with the soundtrack genuinely being so good Ill add it to my playlist Story is also interesting and just kinda neat overall Also some surprisingly hard puzzles which again serve as really cool setpieces in the game visually  Good stuff you can tell the devs really care;8.9;1.0;0.0;151.0;22 May, 2022;False;441
1016;We Were Here Forever;Please make more;16.8;1.0;0.0;470.0;16 May, 2022;False;16
1017;We Were Here Forever;great game played through the series Puzzles were long but i would argue that they were easier than the last one It was longer of a play through than their last few Overall great game you can tell they put lots of effort into this game;8.5;1.0;0.0;42.0;19 May, 2022;False;235
1018;We Were Here Forever;This game is perfect to either speedrun or have fun with a friend Would greatly recommend to be stupid with your friends;10.7;1.0;0.0;10.0;20 May, 2022;False;120
1020;We Were Here Forever;Fun coop;10.7;1.0;0.0;409.0;16 May, 2022;False;8
1021;We Were Here Forever;Fantastic game Despite being the 4th entry its probably the best and is my favorite for sure Many more puzzles than expected you definitely get your moneys worth  Compared to previous games theres less time-sensitive puzzles or puzzles where you can die if you make mistakes My friend and I personally enjoyed this change as it meant we werent retracing steps after restarting from checkpoints;9.3;1.0;5.0;146.0;16 May, 2022;False;393
1022;We Were Here Forever;GOOD GAME  I LIKE IT ;13.8;1.0;0.0;4.0;16 May, 2022;False;21
1023;We Were Here Forever;A wonderful heir to its 3 predecessors I would call it the best in the series as it has the most elaborate and creative puzzle design A fun experience and definitely a must buy for all who loved the first games;9.2;1.0;0.0;254.0;21 May, 2022;False;210
1024;We Were Here Forever;Pog game ;10.8;1.0;0.0;96.0;21 May, 2022;False;9
1025;We Were Here Forever;This walkie talkie game is definitely amongst the best type of coop communication puzzle games out there It requires a lot of explaining what you see and what you expect awesome for keeping or not keeping friends;15.2;1.0;0.0;264.0;21 May, 2022;False;212
1026;We Were Here Forever;puzzle make brain hurty but when solve puzzle brain feel good;10.4;1.0;1.0;128.0;17 May, 2022;False;61
1027;We Were Here Forever;Game crashes at the head puzzle part in chapter 2 cant even pass so the game is broken as all hell sorry cant recommend a game thats broken please fix it i love the series;5.9;0.0;0.0;104.0;16 May, 2022;False;171
1028;We Were Here Forever;broken;8.9;0.0;0.0;195.0;17 May, 2022;False;6
1029;We Were Here Forever;Not all the puzzles are balanced Spent half the game describing symbols while the other person does almost everything/the majority of the puzzling By this I mean that one person has all the info and the other person just follows orders blindly There are super long walks and travelling cut-scenes for no reason Definitely the longest but not the best game in the series unsure why people are saying it is There are also game breaking bugs that make you restart the entire section Youre able to fall off the game map into endless oblivion by jumping off one of the ski lifts For people who enjoy more balanced and challenging cooperative puzzles this is not the game for you;11.0;0.0;0.0;172.0;23 May, 2022;False;673
1030;We Were Here Forever; Average but not great  The mechanics of the game are often clunky and hinder playing many puzzles are entirely one-sided or just break for no visible reason and most are so incredibly simple that Im glad I didnt pay full price for this Not to mention the ending which makes no sense at all - its Titanic all over again except now with reality breaking physics;7.7;0.0;1.0;586.0;22 May, 2022;False;360
1032;We Were Here Forever;This game just isnt as good as the others A lot of the puzzles seem to just be one sided where Player A reads info and Player B does everything Theres also a lot of inbetween transitions that just take forever and the menu/interactions get locked out Id save the money and not buy this one;8.7;0.0;0.0;242.0;23 May, 2022;False;289
1033;We Were Here Forever;In the second half of the game there are a lot of critical bugs that break saves it is impossible to complete the game;12.6;0.0;2.0;273.0;18 May, 2022;False;118
1034;We Were Here Forever;Loved the puzzles but there was SOOOOOOOO much unnecessary time wasting There is no reason to make is sit through the stupid lift seen 6 fricken times bro;5.3;0.0;1.0;173.0;20 May, 2022;False;154
1035;We Were Here Forever;THEY KILLED MY WOMAN I HATE THIS GAME;25.3;0.0;1.0;27.0;19 May, 2022;False;37
1036;We Were Here Forever;Worst end I ever not particularly fun game that is worth the playing time and definitely not worth the money;13.2;0.0;1.0;102.0;22 May, 2022;False;108
1038;We Were Here Forever;Holy Bugaroni;8.7;0.0;0.0;610.0;16 May, 2022;False;13
1039;We Were Here Forever;Even though this is most likely the best game in the series with amazing puzzles I constantly get crashes on certain tasks which makes the game unplayable  Real shame;13.2;0.0;4.0;97.0;19 May, 2022;False;166
1040;We Were Here Forever;Bad balancing compared to previous games;11.3;0.0;0.0;104.0;23 May, 2022;False;40
1041;We Were Here Forever;Unplayable in the current state Plagued with Audio not playing game crashing or flat out having a blackscreen when resuming a game Played through the first 3 almost day 1 with no problems This one has been hell Would refund if I could;4.4;0.0;1.0;183.0;20 May, 2022;False;234
1043;We Were Here Forever;Its fine but the endings sucks most of the puzzles are just you following someone elses orders and one particular puzzle is unreasonable in asking for you to describe specific sounds that can be extremely similar  Only buy on sale;7.7;0.0;2.0;458.0;22 May, 2022;False;230
1044;We Were Here Forever;The game is really fun but we got stuck in chapter 5 alchemy lvl due to a bug where we cannot pick up the colors once used on the machine Do not buy until they fix these bugs so you dont get annoyed and not complete the game;20.4;0.0;0.0;142.0;16 May, 2022;False;224
1045;We Were Here Forever;So you install this not-so-cheap game and get super hyped Then you press random because you know no one and  30 minutes later you have had 4 disconnects and 3 people mumbling in the mike then disconnecting You join the discord hoping to find adults to play with - and you dont get a single answer Im going to wait to see if this is some sort of complex in-joke but the refund window is closing I have no idea who thought this would be a good idea for a game a coop game without a proper lobby system;0.4;0.0;1.0;307.0;18 May, 2022;False;499
1046;We Were Here Forever;The game is full of glitches and constantly made me and my mate have to reset We finished chapter 34 and 5 only to be reset when we did it in the wrong order 543 It was fine and had saved progress up until we finished ch 3 ;10.9;0.0;0.0;28.0;17 May, 2022;False;223
1047;We Were Here Forever;Who the  thought the sea monster part was a good idea;6.7;0.0;1.0;85.0;21 May, 2022;False;53
1048;We Were Here Forever;Very glitchy save states not ready for production lost progress on multiple reloads  Please fix this awesome game and the Black SOD for host on reload;8.6;0.0;0.0;246.0;17 May, 2022;False;150
1049;We Were Here Forever;really bad game i wouldnt recomend;9.4;0.0;1.0;67.0;20 May, 2022;False;34
1051;We Were Here Forever;My friend and I love we were here and we were here together but this game falls short for us We experienced almost no bugs besides the ski-lift and still didnt enjoy our time The puzzles feel like theyre either 1 guy with all the info or both players with all the info instead of an even split that would support communication like with other games in the series Also cant stand how slowly the game gets at some points especially the slow long treks back and forth between areas;8.2;0.0;22.0;54.0;16 May, 2022;False;478
1052;We Were Here Forever;The Frame drop problem in the undersea area is intolerable;8.0;0.0;0.0;40.0;18 May, 2022;False;58
1053;We Were Here Forever;Good concept but far too buggy Hold off on this one for now;7.1;0.0;3.0;263.0;17 May, 2022;False;59
1054;We Were Here Forever;Its not great right now The puzzles are lackluster compared to the last 3 games and there are so many bugs I got softlocked 4 times and 2 of them were falling out of the world My co-op didnt fair much better Its hard to enjoy a game where every step you take and ever button you press you know you may have to restart because of a bug Dont buy in its current state If it gets patched and the bugs are gone Ill change my review;4.2;0.0;1.0;343.0;21 May, 2022;False;426
1055;We Were Here Forever;Was fun for like an hour but the constant recycling of puzzles gets boring pretty quick;5.2;0.0;0.0;57.0;16 May, 2022;False;87
1058;We Were Here Forever;this is the game of all time;11.2;0.0;0.0;62.0;16 May, 2022;False;28
1060;We Were Here Forever;super super fun game but the bug in the graveyard where you cant dig up the first clue makes the game so frustrating to run Me and my friend have played through the game 4 times and 3 of those 4 times we had to restart from a past checkpoint because of this;29.7;0.0;0.0;94.0;16 May, 2022;False;257
1061;We Were Here Forever;Black screen for host loading games weve lost progress multiple times on saves but love the puzzles otherwise Game currently needs some bugs fixed;8.6;0.0;0.0;504.0;17 May, 2022;False;146
1062;Songs of Conquest;EARLY ACCESS REVIEW its not homm3 but its totally homm3  catchy background music that isnt annoying  cool factions  balanced undead;13.2;1.0;0.0;278.0;18 May, 2022;False;131
1063;Songs of Conquest;EARLY ACCESS REVIEW A good game in the spirit of older HoMM games with some twists and improvements on the old formula The existing content provides a polished experience and with some additional features and content the game can reach the level of all time greats of the genre;4.6;1.0;0.0;137.0;21 May, 2022;False;277
1064;Songs of Conquest;EARLY ACCESS REVIEW At this point Songs of Conquest is a gorgeous stable and a mechanically bit lacking but modern reiteration of the HoMM formula I believe it has a long journey ahead of it and Im happy to be there for it all the way till the end The potential is crazy and the devs convinced me that they care about the game and willing to take feedback to their heart For the first time ever Im actually willing to report bugs the game has a pleasant in-game bug reporter and provide suggestions to support the team Thats how special the game is for me  I hope Ubisoft takes notes;14.4;1.0;0.0;114.0;22 May, 2022;False;583
1065;Songs of Conquest;EARLY ACCESS REVIEW Super HOMM-esque game Still needs some polish but its Early Access;8.1;1.0;1.0;291.0;16 May, 2022;False;86
1066;Songs of Conquest;EARLY ACCESS REVIEW The game is a blast and a lot of fun to play I enjoy the single player experience with a challenge;22.8;1.0;1.0;183.0;18 May, 2022;False;118
1067;Songs of Conquest;EARLY ACCESS REVIEW Fantastic;3.4;1.0;0.0;304.0;21 May, 2022;False;29
1068;Songs of Conquest;EARLY ACCESS REVIEW Awesome remake of Heroes of Might and Magic 3;2.9;1.0;1.0;926.0;22 May, 2022;False;65
1069;Songs of Conquest;EARLY ACCESS REVIEW I highly recommend this game especially for those that like fantasy and strategy The pixel art style is quite nice and I enjoy the death scenes for when the last enemy dies Also the battle music is pretty decent My favorite battle music in the game sounds somewhat similar to the Witcher The campaign is engaging but I think the strong point of this game is the Skirmish for which I have spent many hours playing I give this game a 10/10 for replayability and overall fun;18.9;1.0;0.0;172.0;20 May, 2022;False;491
1070;Songs of Conquest;EARLY ACCESS REVIEW Great HMM3 successor;4.0;1.0;0.0;534.0;16 May, 2022;False;40
1071;Songs of Conquest;Product received for free  EARLY ACCESS REVIEW I like this game And I have video in my channle about it You can quickly advance in your kingdom also fighting battles will keep you in busy Same for collecting resource Looking forward to see more additional contents 9/10;3.9;1.0;2.0;137.0;16 May, 2022;False;269
1072;Songs of Conquest;EARLY ACCESS REVIEW gewd;4.5;1.0;0.0;186.0;19 May, 2022;False;24
1073;Songs of Conquest;EARLY ACCESS REVIEW The pixel art gorgeous combat tactical and visceral Makes me nostalgic for HOMM3 might play some Horn of the Abyss later The literal songs of conquest after campaign missions were unexpected funny and delightful Havent tried the pvp yet so cant speak to balance;10.0;1.0;0.0;120.0;20 May, 2022;False;281
1075;Songs of Conquest;EARLY ACCESS REVIEW On the right track Magic system probably needs balancing Also missing more epic top-tier units for the HOMM3 vibe like Angels for Haven;8.0;1.0;0.0;38.0;21 May, 2022;False;155
1076;Songs of Conquest;EARLY ACCESS REVIEW If you like HoMM3 youll like this 100% very good game campaign is suuuuuper challenging Having much easier time in skirmish Nice support for multiplayer and mods already Just need more races already 4 with 8 units each and many heroes and different synergies and this will be super nice game to have fun with friends Could play a multiplayer game in 1h-2h feels like a nice board game ;34.0;1.0;1.0;491.0;19 May, 2022;False;405
1077;Songs of Conquest;EARLY ACCESS REVIEW Great Game love it But the High Legion Need To Be nerfed The Game is wonderful not quite balanced yet the enemy AI on the fourth campaign is very OP and i hope they can be more balanaced Thank you for a great game;35.7;1.0;0.0;20.0;20 May, 2022;False;233
1078;Songs of Conquest;EARLY ACCESS REVIEW The team clearly understands what made turn based strategy games like HOMM3 great;48.6;1.0;0.0;195.0;19 May, 2022;False;101
1079;Songs of Conquest;EARLY ACCESS REVIEW Its a beautiful game all those HMM vibes in it and extras Developers listening the community and even having a good communation with it I definetly suggest it;8.1;1.0;1.0;162.0;17 May, 2022;False;178
1081;Songs of Conquest;EARLY ACCESS REVIEW Whoever likes Heroes series will enjoy this one;23.4;1.0;2.0;57.0;19 May, 2022;False;67
1082;Songs of Conquest;EARLY ACCESS REVIEW Patch Notes Lower difficulty of Song of Stoutheart mission 3 and 4  Load my game mission 4 Almost immediately two of my Wielders are attacked and killed  Thumbs up Would play again;34.2;1.0;1.0;460.0;19 May, 2022;False;200
1083;Songs of Conquest;EARLY ACCESS REVIEW good gameand will get better for sure;26.5;1.0;0.0;11.0;18 May, 2022;False;57
1084;Songs of Conquest;EARLY ACCESS REVIEW The mechanics are absolutely on point and the presentation is stellar I especially enjoy the lore piecing together the backstory from pickups and dialogue is fascinating Highly recommended;151.0;1.0;0.0;410.0;23 May, 2022;False;208
1085;Songs of Conquest;EARLY ACCESS REVIEW Nice game;8.1;1.0;1.0;45.0;16 May, 2022;False;29
1086;Songs of Conquest;EARLY ACCESS REVIEW Dope AF If youre a fan of Heroes of Might and Magic then youll enjoy this one The art-style and sprites give the game a really good-looking presentation and the soundtrack is amazing too;9.7;1.0;0.0;297.0;18 May, 2022;False;206
1087;Songs of Conquest;EARLY ACCESS REVIEW Fills the same hole as Kings Bounty and HoMM3;2.3;1.0;0.0;568.0;16 May, 2022;False;65
1089;Songs of Conquest;EARLY ACCESS REVIEW Fun game but not as good as HOMM3 I love the art work and the style it brings Games seem really fast paced;18.1;1.0;1.0;157.0;17 May, 2022;False;126
1091;Songs of Conquest;EARLY ACCESS REVIEW I have been waiting for a game to take the place of heroes of might and magic for about 20 years this game finally answered my prayers;4.4;1.0;0.0;1.0;23 May, 2022;False;154
1093;Songs of Conquest;EARLY ACCESS REVIEW This is like a dream you had 10 years ago after playing through a whole night of Heroes of Might and Magic only realising after waking up there is no other game out there  I cant wait for future updates The game runs and looks very very good for an EA Title There is definitly a lot of passion behind this;14.5;1.0;1.0;198.0;19 May, 2022;False;325
1096;Songs of Conquest;EARLY ACCESS REVIEW This game had potential Unfortunately devs decided to throw a curved ball at missinon 4 of first campaign Which sucks No matter you do enemy will allways have upper hand in form of few stacks of rats that will run through entire field and decimate your units and in case of you would survive that you will be bombarded with spells before you can move coz enemy has initiative After few hours of tries and restarting last mission im officially done with this game  Fix last mission and i will recommend it In todays state dont bother to play it Hard game is a hard game but this game has balnace issues that need to be fixed;10.4;0.0;4.0;202.0;22 May, 2022;False;643
1097;Songs of Conquest;EARLY ACCESS REVIEW Meh;2.8;0.0;4.0;239.0;20 May, 2022;False;23
1098;Songs of Conquest;EARLY ACCESS REVIEW very poor graphics game play slow and I feel that heroes Might and Magic 2 was better at both Maybe even heroes Might and magic 1;3.9;0.0;5.0;14.0;18 May, 2022;False;149
1099;Songs of Conquest;EARLY ACCESS REVIEW It isnt quite there sadly I hope itll improve significantly The graphics are too pixelly IMO Makes it lack some of that lush adventure wonderland feeling When the characters are just a blur its hard to be invested in them;11.9;0.0;3.0;144.0;19 May, 2022;False;241
1100;Songs of Conquest;EARLY ACCESS REVIEW Pro  - Good music - Pixel graphics look nice  Con  - Sadly the most important part the combat is shallow and dumbed down Moreover it gets boring super quick and theres no real strategy involved but pure masses of stacks colliding - Limited building / research options - No voice overs - Story seems bland - Magic is super boring with generic +10 defense spells and dmg spells not being interesting or impactful - Items boring with only + stats;4.6;0.0;5.0;215.0;19 May, 2022;False;463
1102;Songs of Conquest;EARLY ACCESS REVIEW Difficulty is absolute bonkers Completely broken Ill come back in a few months and see if things have changed;13.4;0.0;4.0;228.0;22 May, 2022;False;129
1103;Songs of Conquest;EARLY ACCESS REVIEW Is a great game but the difficulty spike and the cheating AI makes it hard to recommend in this state wait until the game is polished a bit;17.4;0.0;8.0;265.0;17 May, 2022;False;159
1105;Songs of Conquest;EARLY ACCESS REVIEW Not in a very balanced state at the moment The difficulty curve when you get to mission 4 Death to diplomacy is ridiculous They have 3 wielders rock up at the same time with armies far greater than you can get just one Your spells are Give your dudes +10 defence Their spells are Nuke your side of the battlefield  Ill give it another go when theres some balance patches Its a fun game and it has a lot of potential but for now its completely lopsided  Edit Also the auto resolve battle is awful I send my main wielder into an easy battle and they get wrecked;10.2;0.0;3.0;635.0;22 May, 2022;False;579
1106;Songs of Conquest;EARLY ACCESS REVIEW If I wanted to git gud ie trying for hours Id play Souls or Noita If I wanted to cheese it out Id play DOS2 or MHW Amount of required effort isnt worth my time;7.9;0.0;5.0;122.0;21 May, 2022;False;179
1107;Songs of Conquest;EARLY ACCESS REVIEW is actually really bad;5.9;0.0;2.0;43.0;22 May, 2022;False;42
1108;Songs of Conquest;EARLY ACCESS REVIEW The game is good but the person that built the campaign is retarted in mission 3 you start with nothing and have to beat 3 hard AI with full monster armies forget about it they didnt play their own game its not ready yet  Dont buy wait for more 3 years at least;7.1;0.0;6.0;251.0;21 May, 2022;False;281
1110;Songs of Conquest;EARLY ACCESS REVIEW too early to play;8.5;0.0;4.0;152.0;17 May, 2022;False;37
1111;Songs of Conquest;EARLY ACCESS REVIEW A bit basic/simple at the moment but certainly has potential A good start would be the ability to wield more units as well as more unit types Also generic maps wouldnt hurt They are exactly the same every time now up to the locations of the loot/treasure  Will change my review once things change;8.5;0.0;4.0;566.0;19 May, 2022;False;316
1113;Songs of Conquest;EARLY ACCESS REVIEW Would love to recommend this game but in its current state I cant If Im playing with more than 1 other AI player it slows the game down to a crawl with how bad everything lags and even if you do push through and get to play for an hour it will then freeze up completely on you This has happened in every single game Ive tried to play;7.3;0.0;14.0;153.0;16 May, 2022;False;353
1114;Songs of Conquest;Product refunded  EARLY ACCESS REVIEW Like someone who had never played the genre before tried to recreate Heroes and Might and Magic 3 based off a description Plays a lot like classic HOMM games with some modern conveniences but then just lacks in gameplay depth Hero upgrade trees are really boring and uninspired Just straightforward increases to numbers no new abilities or creative things to do the idea behind gating larger armies behind hero level is just stupid especially making you choose between army upgrades and size In the time I played I found no inspiration to keep playing and exploring the game as it just didnt seem that interesting  All it really made me want to do was reinstall HOMM 3 and relive the good old days;3.9;0.0;8.0;259.0;18 May, 2022;False;735
1116;Songs of Conquest;EARLY ACCESS REVIEW Basically what most Turn-Based Strategy purists are saying on their negative reviews  The game is pretty quick it seems like the developers have focused more on creating a game that works for streams rather than a complex strategical game I dont think this issue will be addressed as its a core problem with the games foundation  Go play HoMM 3 or 5 and hope that Ubisoft sells the IP to a developer that cares;7.0;0.0;6.0;153.0;17 May, 2022;False;430
1117;Songs of Conquest;EARLY ACCESS REVIEW Its not a bad game 7/10 I would say but Im a bit salty because  Hero level limit in the campaign missions is low and Ive picked learning bonus exp perk - seriously Why is there a learning perk in the campaign at all if you cant really take advantage of it Also - before you finish a mission you need to return all the artifacts to the main hero otherwise they are gone forever;11.0;0.0;7.0;414.0;22 May, 2022;False;396
1119;Songs of Conquest;EARLY ACCESS REVIEW Gorgeous art marred by repetitive dull combat half-arsed uninteresting magic system and a world-map that trades meaningful exploration for a mobile-like clickathon as you meander from area to area aggressively clicking on whatever interesting sprites are in your way  I was lured in by the comparisons to HOMM but this has none of the depth Anyone making favourable comparisons or even stating this is better than HOMM 2/3 has obviously never played them Songs of Conquest is more like Kings Bounty albeit simplified;1.5;0.0;10.0;201.0;16 May, 2022;False;536
1120;Songs of Conquest;EARLY ACCESS REVIEW Pretty game but I had a hard time figuring out what all the buildings were supposed to do and left certain areas not realizing I didnt control a building in a village you have to tap on them all independently Trying to upgrade some buildings that I had resources for didnt result in anything  I know its early access and changes will be made and many things will become clear as the game bakes but theyre charging money or a product and I dont believe this is worth the cost in its current state;0.8;0.0;7.0;937.0;19 May, 2022;False;515
1121;Songs of Conquest;EARLY ACCESS REVIEW Cashgrab;0.5;0.0;5.0;389.0;16 May, 2022;False;28
1122;Songs of Conquest;EARLY ACCESS REVIEW game is way too difficult 4th mission death to diplomacy is crazy difficult cant win they said they were going to fix it nope maybe better return to this game much later or refund it;13.2;0.0;4.0;59.0;19 May, 2022;False;202
1123;Songs of Conquest;EARLY ACCESS REVIEW Games concept is great however the AI is WAY overpowered when first starting the game and learning the ropes Need to have an easy setting for campaign No list of hotkeys- graphics could be sharpened so objects can be seen clearer Will be a great game when tweaked to balance the overpowered AI Wait for future updates unless you want to support developers which should be done Only voting no until game is not so difficult;13.7;0.0;6.0;112.0;17 May, 2022;False;442
1125;Songs of Conquest;EARLY ACCESS REVIEW The game has a great foundation but $30 for a game that is at this stage extremely unbalanced has made me regret this purchase If you like turned based RPG style games you will play long enough to be disqualified for a refund and then discover the games difficulty jumps from 5 to 10 I did not actually play for 20 hours I fell asleep and left the computer on but I would have easily passed the 2 hour mark  So if youre a HARDCORE GAMER who wants to watch at all the YouTube tutorials just to figure out how to beat the first campaign on normal difficulty then this is the game for you;19.1;0.0;6.0;68.0;17 May, 2022;False;605
1128;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Time to break my pc;0.4;1.0;0.0;231.0;16 May, 2022;False;39
1129;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW battle game good;2.0;1.0;0.0;150.0;17 May, 2022;False;36
1130;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Holy crap Im having fun with it;9.3;1.0;0.0;480.0;17 May, 2022;False;51
1131;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW very fun time passing game to play Not going to play constantly but on rainy day moment where i want to make an hour go by very quickly overall great game performs well i look forward to the mods and updates in future oh dismemberment when P;4.7;1.0;1.0;165.0;17 May, 2022;False;261
1132;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW fun experemental;6.2;1.0;0.0;8.0;21 May, 2022;False;36
1133;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW very fun you can make huge battles and you can even become them;4.6;1.0;0.0;5.0;21 May, 2022;False;83
1134;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW can run 1 mil units on a potateo gg;100.4;1.0;0.0;82.0;18 May, 2022;False;55
1135;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW I would say the only problem is that sometimes the ai gets stuck mainly on the mount olympus map;9.3;1.0;0.0;38.0;16 May, 2022;False;116
1136;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW its good not to laggy at all;1.9;1.0;0.0;63.0;19 May, 2022;False;48
1137;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW love itgood improvement from the last game cant wait until new troops get added;3.9;1.0;0.0;17.0;16 May, 2022;False;99
1138;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Great fun game to play when bored and being creative is fun was worth my money;5.0;1.0;1.0;20.0;21 May, 2022;False;98
1139;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW E- War crimes 10/10;13.9;1.0;0.0;160.0;16 May, 2022;False;39
1140;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW 500000 shermans vs 1 chuck noris Hehe sherman go bang;7.7;1.0;0.0;62.0;20 May, 2022;False;73
1141;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW top;5.6;1.0;1.0;14.0;21 May, 2022;False;23
1142;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW This game is very epic;32.9;1.0;1.0;6.0;17 May, 2022;False;42
1143;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW MISSISSIPPI IS THE BEST COUNTRY IN THE WORLD;37.2;1.0;0.0;192.0;19 May, 2022;False;64
1144;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW epic bloody sadistically creative Theres a lot to play with here and a lot of promise so muchbloood;3.7;1.0;0.0;298.0;20 May, 2022;False;119
1146;Ultimate Epic Battle Simulator 2;Product refunded  EARLY ACCESS REVIEW great graphics and all but very little content wait for this to come out of ea save your cash for now;0.6;0.0;5.0;285.0;18 May, 2022;False;139
1147;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW This is a tech demo Not a game;0.6;0.0;17.0;201.0;16 May, 2022;False;50
1149;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Loading stuck at 0% Modifying rank scale did not help Neither did reducing the number of units to 1 vs 1 Neither did turning off RTS and reducing quality to potato map boundaries local to armies is enabled like it is by default;0.5;0.0;1.0;229.0;17 May, 2022;False;247
1150;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Ashamed to say I cant recommend this game in its current state At the time of writing its simply the same game as UEBS 1 with slightly fancier graphics It doesnt even have workshop support;0.4;0.0;8.0;309.0;16 May, 2022;False;208
1151;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Worthless without workshop mods;0.1;0.0;0.0;28.0;22 May, 2022;False;51
1152;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW Other than watching a million units clash into each other with zero individuality and poor sound design it loses its appeal very quickly It would be great if there were some sort of tactics involved Hell this could give the Total War series a run for their money if this were developed into a proper game As it is its not really worth it except to see what a million men hitting each other with very bad animations looks like Thats about it Gonna refund and wait to see where this developer takes it;1.9;0.0;6.0;108.0;20 May, 2022;False;519
1153;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW The underlying engine is fantastic Itll be really interesting to see where the devs take this Its just a shame they decided that the editor and the in-game UI were good enough to release Wait for it to get better before you buy;13.1;0.0;2.0;283.0;16 May, 2022;False;247
1154;Ultimate Epic Battle Simulator 2;EARLY ACCESS REVIEW So according to this game my GeForce GTX 1080 Ti is NOT DX 111 compatable Im running Windows 7 Professional because I hate Win 10 It says DX 111 Test Failed Right Its clearly DX 11 and DX 12 compatable No battles will run Not sure whats going on when every article I can find on that card states that its DX 11 and 12 compatable So looks like a refund is in order;0.3;0.0;1.0;145.0;18 May, 2022;False;383
1155;Ultimate Epic Battle Simulator 2;Product refunded  EARLY ACCESS REVIEW Dont know what I was expecting but there is absolutely no content Not worth the asking price;0.4;0.0;4.0;41.0;16 May, 2022;False;130
